,beta0,beta1,beta2,beta3,tau1,tau2
2023-11-30,1.203965311216375,106.22545706815632,173.80611263647762,115.38158316040439,0.010681823978627073,0.010366079187032652
2023-12-01,1.2042432760268285,110.1737357688148,181.09580373768804,120.71930321205672,0.010252419647791536,0.010008553717094608
2023-12-04,1.206646880785728,119.5062832976478,194.9351994996597,129.88308201162747,0.00955063894760497,0.0093410078870878
2023-12-05,1.1912005007074709,116.86452860705568,186.93165253226496,125.77999929743454,0.009932794223615012,0.009627483740575399
2023-12-06,1.181602612031861,118.36283020616,187.95778411384504,127.67003563209838,0.009857675982709087,0.009550155168017289
2023-12-07,1.1832763494975571,127.8106546960381,204.92668600197183,140.92659415669357,0.009067786505220908,0.008717720142636519
2023-12-08,1.1839460871228775,130.82818995336325,203.36291055729595,143.9884480066005,0.008979881292442208,0.008690712621213936
2023-12-11,1.180679642957533,136.95428151484052,210.13882544757672,150.35745851517171,0.00867324272109631,0.008406924478475587
2023-12-12,1.1681813075876826,142.47279377830137,215.65605506890958,155.6011110389821,0.008424700008351334,0.008145035045003541
2023-12-13,1.1507473690566976,148.06392805680977,222.5069534503204,161.55464596287,0.00815458479879778,0.007884670218056207
2023-12-14,1.1429590408462433,153.6397358973593,230.54070872271106,166.71982117577355,0.007869640002392266,0.007682888532021143
2023-12-15,1.1298010873748348,155.19342628374585,221.39641198916593,170.38252816523627,0.0079712827704766,0.007699501749958275
2023-12-18,1.1205056563678593,169.69609780783645,249.29072871453369,188.90205667223222,0.007185521342857081,0.007015229628530497
2023-12-19,1.1138246200539093,177.3994901819679,238.1326745317523,189.83089802876492,0.007251724122866943,0.0070079808047209475
2023-12-20,1.5032710452528104,60.38486986992354,-52.76897691546704,65.41266686321067,0.23247762787512707,-0.00012350745931932118
2023-12-21,1.8314076738808789,-2.245218117861097,-0.8255853090728178,595.0952252020332,2.5355759585373803,0.007743181141053443
2023-12-22,1.4966925576172412,62.850967962052835,-54.88989794919328,49.80865810145436,0.22668170301348492,-6.70887230885895e-05
2023-12-27,1.4783952152986195,70.17099875157446,-61.20810199392812,59.47428519610938,0.2118791263991944,-0.00012734793494936596
2023-12-28,1.8450842639369063,-2.2455661949211105,-0.8242725123713123,730.1973622012579,2.624072792103495,0.006299650567179186
2023-12-29,1.4946761567428857,73.43471801038746,-64.3884675103858,59.3759859719472,0.2077436194969907,-1.738785677784625e-05
2024-01-02,1.8984405944561102,-2.2833318721393114,-0.8783794367890739,860.4339402970047,2.7129859470215156,0.005339401008179598
2024-01-03,1.9164055063979075,-2.2967619866682343,-0.8789008282064645,878.7902635869527,2.759297324903116,0.0052261740423583045
2024-01-04,1.923421261806646,-2.3020203797133956,-0.8859856762842977,905.8425658310442,2.769897319610489,0.005068695427698573
2024-01-05,1.9279449804985234,-2.3056158194019645,-0.8867900822639028,960.4090292189104,2.7780694627487383,0.0047791468716686415
2024-01-08,1.9421658876558183,-2.312148560488189,-0.9049070694998218,1083.0024926801602,2.805081701216484,0.004234625977502942
2024-01-09,1.9452327820707798,-2.312856433189117,-0.9089344046999737,1116.5374180753936,2.81279607293769,0.00410626462816271
2024-01-10,1.9013381168634347,-2.143947459594787,-3.703325690658716e-05,1004.454393549943,3.7800635358734302,0.00455510719217689
2024-01-11,1.9190826993357057,-2.1625450908648802,-0.00017899843799768674,1066.905075857651,3.8478457741080407,0.004287851669786683
2024-01-12,1.924384929043172,-2.1697810428716604,-0.000212313200385561,1137.158222319092,3.8937421517185333,0.0040221860661037
2024-01-15,1.0488163177214243,140.22357957785832,-116.15619290535749,-195.88361551999563,0.1287265681404397,-4913.44747608072
2024-01-16,1.0418757083602284,147.66678727804498,-123.149705294311,-726.6497106730371,0.1266762070978228,-17713.866234414952
2024-01-17,1.5536582136170967,149.63659443442688,-135.32988397488091,109.07335256442147,0.1497880794401965,-5.1966283317632535e-05
2024-01-18,1.000328825905048,166.49028791778082,-140.1079670661058,-1639.6274700588046,0.12041549808860001,-35726.38886546458
2024-01-19,1.0315857326079736,177.06645298852672,-151.15064754779462,-406.4251812361938,0.12034832272211587,-9499.648000982645
2024-01-22,1.015305125446907,225.51409517745964,-197.69650443784633,627.216159579301,0.1129906934586653,14278.034838347345
2024-01-23,2.8214526340210018,234.6502744828931,-238.72192217252814,4843.51802726032,0.1651414623443393,694973.0562239718
2024-01-24,2.6019051188397184,266.36230723586215,-267.0902414047074,-539.2994220960773,0.15409266240410252,483608.7382643549
2024-01-25,2.3081417324198803,308.6158294257793,-304.6790499653646,555.9287277733995,0.14181788931234834,540402.3316494698
2024-01-26,0.8680202810285977,378.0878998860928,-345.77585350980985,-1491.2717049805176,0.10049728409866525,-14653.374810029518
2024-01-29,1.5088707161145476,877.301424894173,-854.0149970795949,3436.3332529317454,0.09826487603138669,666133.3991425973
2024-01-30,1.6131255735810128,1709.2406074321295,-1690.2702357531944,-1435.150986021778,0.09657854246727353,1505865.3141199907
2024-01-31,1.446533379594648,19.71050549868555,32.97212481980819,20.267819436623746,0.03887775111945532,0.037780447346311585
2024-02-01,1.434974243913171,19.67034250113992,32.81096632768217,20.020971475627732,0.03938795188575574,0.03823602701647604
2024-02-02,1.4515161262849146,19.852973287171665,33.228751694315655,20.206847762319725,0.038752896549049495,0.03761110385674583
2024-02-05,1.4549110155764036,20.488334563561168,34.95404223571227,21.445390568191346,0.037002337491393984,0.036218488238742026
2024-02-06,1.4385083342341292,20.855345451912775,35.64260568063704,21.387067523873355,0.036922340630782785,0.03589989438678171
2024-02-07,1.4346804681079044,20.30855629322527,34.39037314771244,21.104460271148973,0.03809738253752083,0.036980689847002944
2024-02-08,1.4404399385591076,20.735289068945864,35.202420980040216,21.223523047851376,0.03741444128210053,0.03631446035558394
2024-02-09,1.4393271511060608,21.3018675962962,36.547408366987305,21.897876516381505,0.03628469547554292,0.03528419421971977
2024-02-12,1.4270145378829604,22.281830790129963,38.731876979106616,23.21753105012364,0.03466932036892641,0.034094765830486415
2024-02-13,1.4293801797307015,21.64274044652357,37.48270190534022,22.774879669268394,0.035826877061454154,0.03482180592261726
2024-02-14,1.418922742891517,21.93335638362036,37.77623976339843,22.62668974899316,0.035894409486722845,0.034831721718859184
2024-02-15,1.4168167334338555,22.3226831886778,38.84986959747653,23.537709011567,0.035010679360643164,0.03396851707143855
2024-02-16,1.419375227841905,22.752493634506386,39.82906260909261,24.500371253711673,0.03399020936099423,0.03342054220740887
2024-02-19,1.410525304521986,23.245471856909294,41.01650238887153,25.198653654544547,0.0336219584771718,0.03263779063761485
2024-02-20,1.401488440037578,22.299656795642715,38.804366647049235,23.8278028899814,0.03565554587411739,0.0345948395902758
2024-02-21,1166.544098908461,-1163.7900551708915,87.54990229397714,-88.18199586644101,-1524.8369737262196,-137.47216732395535
2024-02-22,233.20843760493605,-230.45282751331172,-236.10152499257578,175.01287253394455,-162.7796519575475,-820.2814394097907
2024-02-23,85.08525383988339,-82.31793861959638,-189.79748447198432,682.6768325317562,-164.8985192594524,-818.3624330266366
2024-02-26,1.3843071086167515,25.185222610733057,45.17042423973319,27.249111937650486,0.031751349802925835,0.031327791590273504
2024-02-27,1.385260686877206,25.137354430385866,45.235244975128,27.823859930425005,0.031923387568916314,0.030645682599616503
2024-02-28,35.130112709640635,-32.2374273132723,-150.64513135520286,784.8755638001172,-153.7196388488278,-815.7099828994911
2024-02-29,48.94817798868717,-46.04963604790915,-166.41539896838364,759.9632854296631,-157.41578216666684,-792.0382913463285
2024-03-01,50.04502454543657,-47.13692517719819,-191.8295879345287,881.900168043674,-167.6674603325431,-830.8758536448535
2024-03-04,26.47410390745546,-23.556216872280512,-136.86081791134262,801.8312665165371,-146.44376155801362,-824.0958412162607
2024-03-05,65.58967761450569,-62.658135724087224,-190.20611353250735,881.5428673556584,-163.33284312731476,-893.8269100629909
2024-03-06,60.949338904035194,-58.01333688500894,-166.27918967748232,800.6910490769222,-153.14139565552398,-877.3136717828206
2024-03-07,69.51943519083811,-66.57232320255653,-187.26481601797252,815.2644711679455,-159.63988658026102,-845.1437237553222
2024-03-08,55.95662556242928,-53.007123580495254,-186.87813578819407,811.4426865827301,-159.5462214190475,-773.4228854323477
2024-03-11,62.22117928606072,-59.27022991211048,-175.24555355878002,776.4466072324927,-153.70199742961213,-803.7884856033944
2024-03-12,70.71766734173599,-67.7612266688364,-203.7833728265177,876.3106495679982,-163.83252945132244,-839.0507279797698
2024-03-13,76.48598214097048,-73.52726369294295,-200.02254551334138,905.6664878898708,-162.34660095663588,-911.6987769614376
2024-03-14,58.13629458460064,-55.17891780832087,-177.36322888539948,835.8211290550508,-154.86246398833546,-834.4366006947395
2024-03-15,31.32080836544138,-28.362039414820096,-155.31172468490243,792.9019899929449,-147.77826721006807,-739.7936672008325
2024-03-18,-0.2613427087886278,3.232894691238419,-165.10190557940794,1090.1338875061938,-157.2328427271636,-846.1063394541827
2024-03-19,33.94450184944254,-30.971363178529593,-173.6316739430672,1001.5204878436647,-155.82845857233065,-883.1264319748548
2024-03-20,37.355298482862736,-34.38258393919321,-153.69968745718433,881.5010083760002,-146.2633004681158,-852.3530018405581
2024-03-21,30.69305852641177,-27.712349952307623,-187.19198153123972,1043.2360297928396,-160.24655362330358,-857.3038399644294
2024-03-22,37.727122283918774,-34.7490154276738,-151.72100754678405,852.9858500937759,-144.21761746785847,-826.7794032117567
2024-03-25,-181.43344310070722,182.2168687056549,12.51269092746342,150.51635830711066,-3137.748988862523,0.025717339737708417
2024-03-26,180.0418459377686,-177.04522711654215,-248.8878134074689,496.58689323088976,-159.5921278854747,-734.8404951809111
2024-03-27,120.88912784904089,-117.89073553578298,-215.82852450180837,630.6823962918801,-154.76709051889407,-734.1775776568646
2024-03-28,125.11919713379393,-122.1121930801649,-225.5164427641366,738.3846012110208,-158.5649331307426,-837.8601334052322
2024-04-02,25.93139880550854,-22.901259956189946,-190.64031524718578,1059.3245798583287,-157.20509874375884,-815.0341498838582
2024-04-03,26.099833286299766,-23.069474747339648,-161.34673434541978,903.225158206476,-145.08649620223994,-762.3209935147133
2024-04-04,30.16488177869957,-27.12563651554299,-188.6351277573081,1021.1959099903422,-154.83630498563795,-798.7350937026513
2024-04-05,28.269517329792233,-25.224868467762974,-192.67389875581455,1071.536230404511,-156.67735647246246,-821.3053591641643
2024-04-08,26.594172201758667,-23.53077902337076,-197.50224346746438,1084.1013043948155,-156.93712869775223,-803.9341248788045
2024-04-09,35.861631180077154,-32.7988020167882,-167.054608206416,904.8259232765575,-144.05428825198044,-772.5639120932556
2024-04-10,27.92125556549481,-24.8474734615483,-197.12328359859492,1078.630127133298,-156.14320114668084,-802.047780541827
2024-04-11,28.730198986298767,-25.65733367559431,-160.35279270675878,920.6968089644673,-142.1882806181915,-776.2682727819935
2024-04-12,25.474409910863887,-22.39567602340956,-161.53741051691102,876.6583542371241,-141.57604717066909,-716.4045716509788
2024-04-15,15.628279250063393,-12.52660616405741,-173.7590531038358,1021.7849560788856,-147.07937605119778,-761.9082362826698
2024-04-16,19.03429067510811,-15.929144864369409,-153.2561863265241,871.8041071103909,-137.73648789092968,-702.5507200361951
2024-04-17,15.774288918376897,-12.65246246116739,-211.2000195668242,1241.733411144452,-160.27048141069142,-834.0906607908543
2024-04-18,11.729757337929192,-8.611282827841869,-165.3028489855083,953.1864004809254,-142.77788358717083,-708.8775849268211
2024-04-19,30.021455370708786,-26.903301512252447,-142.89559005735242,754.1002141367547,-130.8867914804272,-666.4646001643001
2024-04-22,54.523527108720074,-51.37896367904837,-169.66829125484313,846.6459557792955,-138.25185454182684,-764.5641406675799
2024-04-23,45.29872026625743,-42.14160331123208,-199.22473110394586,971.3007389733351,-149.16576497236895,-742.6412253719589
2024-04-24,48.84225059810449,-46.287670895330464,-4.375237290057537,47.41976886330113,-1161.6274002662467,-2690.2178238448137
2024-04-25,46.780037791617524,-44.219855357581764,-5.707713288747242,52.82614615715533,-1050.9772897331843,-3048.9377732303797
2024-04-26,56.616479090554456,-54.04989898837519,-5.430010627861316,49.45460595946881,-1310.22465231445,-2744.6549239839583
2024-04-29,58.57045131917027,-55.98780058574912,-3.6879984899637366,46.757428068785565,-1361.9610083228092,-2532.7555412234947
2024-04-30,20.857035411766343,-17.600645368438865,-167.0847738072286,958.2120318768092,-138.35184264267423,-711.6731864895612
2024-05-01,27.849300258988492,-24.58685903463594,-165.36210791764486,958.6558990751302,-137.1511263494108,-741.2875170069383
2024-05-02,34.50564146067607,-31.242760269196314,-162.2895091360293,924.4824065686793,-135.32455160966055,-748.4203292944592
2024-05-03,25.56427982910485,-22.288581465854374,-177.19706378906645,967.6197833664357,-140.2421569631829,-703.382087287927
2024-05-07,53.32022061734945,-50.01516392801148,-188.52237745296597,962.3898271829497,-140.62721139899938,-762.1921647866428
2024-05-08,115.01226289076683,-111.69476898510267,-246.0332711789788,888.3100179333553,-151.5658464461136,-760.9263150898635
2024-05-09,107.08169991733745,-103.75788504411997,-232.1337979253194,822.6097191927157,-147.0057885599696,-712.4133814476542
2024-05-10,101.60986251757627,-98.28142886235982,-225.25342410659852,776.246665057952,-144.66937330331942,-669.8377712961584
2024-05-13,110.76441129038612,-107.41682492081055,-200.66238078091718,660.0746260807147,-135.03283986751606,-678.2335442320933
2024-05-14,133.96451427546333,-130.59985187486583,-259.5243700051971,788.7812220898785,-150.90171366145364,-690.552609613742
2024-05-15,38.86866328554374,-36.16030855200998,-8.081571465073711,79.45835211792323,-806.6341041276629,-2367.539762273147
2024-05-16,63.78853049897208,-60.41013313553071,-185.98600228799276,853.4752794990733,-135.09800316399495,-699.8719842970191
2024-05-17,67.35378834864845,-63.96948366604663,-182.65284362894428,810.8055750825904,-133.30367808280346,-687.3561755577311
2024-05-20,88.12362463784586,-84.70716873438272,-210.24309237766437,797.2251812601061,-138.71002427855004,-664.662673026562
2024-05-21,101.54390319978098,-98.12067856162342,-199.23365512667266,735.7681756627287,-133.8862115588945,-700.6892520607819
2024-05-22,1.342436163022805,44.72234549473138,89.05051231042933,54.118164629768806,0.01861838041472678,0.018142339577844106
2024-05-23,1.3451682677457524,46.04842657601481,92.73115710457272,56.38894014898436,0.01794092027253488,0.017450447079558
2024-05-24,1.3449802025020592,47.195340351689524,94.95799185658528,55.970070263109854,0.017722093069772904,0.017108560643376576
2024-05-28,1.348302327603808,47.401365491398096,94.69074993991426,56.755461782235294,0.0176702118163849,0.017208484641317502
2024-05-29,1.3621737131655471,48.162012145337776,96.46573080263111,58.57438711594957,0.017262087394419194,0.016824460474503936
2024-05-30,1.3599397448811434,49.76853023196029,101.1825579699436,61.39841014066045,0.016587192057806212,0.01600925346869624
2024-05-31,1.352681860150346,49.60333191915908,101.00671252950305,62.243181596192386,0.016541831655757892,0.016117236470480703
2024-06-03,1.3472233397991977,52.74601191076074,107.29430093142979,61.240904549410544,0.01597232980184452,0.015546924077931502
2024-06-04,1.3415991364677184,50.960698710472805,102.10720799679348,61.7306372245621,0.016489577351541253,0.016057085628402547
2024-06-05,1.3420485747415971,52.91928244579037,107.85521258348138,64.76134673573188,0.015717544083175296,0.01530994640096795
2024-06-06,1.3433287115410006,51.19406744861614,103.02804602919626,63.71696499918804,0.016275847941094043,0.01586640935979825
2024-06-07,1.3532049212774089,53.85494869953268,111.04293335876169,68.11036133257232,0.015218494805705118,0.014820864135553412
2024-06-10,1.3538680328924444,54.50678705166015,111.65843623592626,69.22112265620498,0.015126392308000919,0.01464316994943721
2024-06-11,1.42525739186699,54.58920572624329,112.20724870876856,67.62147363279638,0.015039522416970971,0.014646474803918678
2024-06-12,1.4063986681456564,54.88169788455535,111.22207413901138,66.371394753987,0.01519073221923275,0.014896328158954482
2024-06-13,1.4035624078110351,54.05600582823144,107.41027409921811,63.27592827454746,0.01576937255046769,0.015333735478994423
2024-06-14,1.3864074505652786,56.78948394005443,115.13645844248664,69.32831613607685,0.014705057279317089,0.014424292948437849
2024-06-17,1.3802807119913247,57.600658188344724,116.25245062797372,70.63015091631544,0.014593383357550152,0.014204084505742941
2024-06-18,1.3704424237707882,61.53543488470373,125.90420132876943,73.63323064468659,0.01372926115322039,0.013239645009624728
2024-06-19,1.3686206002344907,60.46930390830769,123.53740735069361,74.1902542337295,0.013866619014923781,0.013484875812576088
2024-06-20,1.365362354615323,61.51718073148695,125.56321842918898,75.35643777903586,0.013650651957640007,0.013305939033855841
2024-06-21,1.3635775980755824,61.67930448498694,125.50972401621748,75.8802805714508,0.013641721246054924,0.013266719878512983
2024-06-24,1.354094450066143,64.34205540870374,130.33760340318366,78.8878500144842,0.01316206994485322,0.012824382379513208
2024-06-25,1.3488830320717309,65.7675965731325,133.33971489913267,82.05917147714214,0.012825138353423464,0.012502381538218841
2024-06-26,1.3532038330723608,67.2929502983033,138.85546367575267,85.22925214544182,0.012354053507434576,0.012133334284622474
2024-06-27,1.3492850695987249,68.69949132407828,140.08907155160253,87.08046180065547,0.012216218681856426,0.011886871612499473
2024-06-28,1.3523730723084852,70.1783352899694,145.63333777590094,88.12093136072784,0.011893696152800228,0.011582389484147434
2024-07-01,1.356041689850592,71.4598281926141,147.62919455148818,90.91816200309327,0.011681846171513955,0.011397928830508004
2024-07-02,1.3517171883629775,74.36283823321139,153.60540108267017,92.1754515030457,0.011354274811609673,0.010981856050162726
2024-07-03,1.339694628316907,75.16871090067355,154.29999865925743,93.87896277546342,0.011248338123154464,0.010945258959864144
2024-07-04,1.3417396837010984,77.0094903712209,157.6938100580241,97.96202155869415,0.010940507880992763,0.010650868730479646
2024-07-05,1.3327899530424603,78.39860988680164,161.3922258352926,100.60374890245672,0.010732653294828125,0.010377846238921922
2024-07-08,1.3265104251583377,80.26263875337989,162.36005334208446,101.92443214528309,0.010613840812390054,0.01034423546612797
2024-07-09,1.33149157310403,81.90285962772917,164.1779394255415,103.8914294608916,0.01045422227706492,0.010186791486190502
2024-07-10,1.3267032255403675,82.05595381972196,165.23118338967677,104.8675711631854,0.010402107093056778,0.010140624828816685
2024-07-11,1.3194654371951893,85.6883467332945,174.34118769224997,109.35174685029655,0.009949213776025435,0.009640786271380122
2024-07-12,1.3220327172706885,88.75391455034135,182.37053323175982,115.48145478076754,0.009470364033559381,0.00931655632473084
2024-07-15,1.3184278898297794,91.14760974194995,180.62350599174525,115.35168341471488,0.009513316539624943,0.00926441923429241
2024-07-16,1.314501489676687,97.60168618121605,195.35585154147086,120.9044254444634,0.008909893086938079,0.008668401652999218
2024-07-17,1.3136523466989993,98.36551027533949,197.98432769270616,128.2492488284216,0.008710809971015716,0.008422077134376984
2024-07-18,1.3104107068030453,100.80075618112677,201.48012362533777,130.07127318610765,0.008524578506125906,0.00837030842761747
2024-07-19,1.3194215438415509,101.22237541365614,196.92749952165897,129.4401888934498,0.008641487658483854,0.008417763080932606
2024-07-22,1.32068235452115,107.00821415367453,207.61408414132418,138.01517196120653,0.008184211908592058,0.007970431834836337
2024-07-23,1.31897358643082,112.68193619452516,221.22367868667618,146.50394544549556,0.00771540528752831,0.007523885992071564
2024-07-24,1.3186471885672844,112.0116559997253,218.33732414115678,143.45798592670076,0.007831676747353166,0.007628987295153115
2024-07-25,1.3164001639262413,115.1964983035725,233.11710749889426,151.95875757839397,0.007427001806043917,0.007227078710296431
2024-07-26,1.313800750835059,121.89586178221049,237.25774849543137,158.95696899153177,0.007194631553938619,0.006949652736322126
2024-07-29,1.3040183567353207,127.98227563796236,236.18499534821657,159.67237487101227,0.007122275950024086,0.006925123799529755
2024-07-30,1.301000116807901,137.41602267274723,252.7987700865129,176.67505716680455,0.0065909700306446715,0.00640095845630835
2024-07-31,1.2941038065956294,138.04506857386016,245.48812066612984,176.26837714527042,0.006681366530467499,0.006491508754776477
2024-08-01,1.2821748953121561,147.88672381155305,260.8547429955906,192.2280308014767,0.006246441906759778,0.006025987192159587
2024-08-02,1.5453191359942318,58.825730834275355,-48.993609510342,85.59902575547599,0.20122261635728883,-6.596704398018215e-06
2024-08-05,1.5317970893180446,63.170189674228574,-52.46919687964034,66.09209305331396,0.1915985950044463,-3.526303074713925e-05
2024-08-06,1.5335655726507622,64.7480248990909,-53.81789349640733,63.37789197313376,0.18869718446370462,-0.00011361491027643309
2024-08-07,1.9410464026871315,-1.9563204395514173,-1.5816981889218704,188.97785811587707,2.2382315272573385,0.02325320124995996
2024-08-08,1.5331768337877574,68.21075397053309,-56.755891886682825,86.48728294216866,0.18272082319992755,-4.835254249848608e-05
2024-08-09,1.9304453112035282,-1.9499793821741684,-1.5816599168006253,200.74300294358378,2.222523239025759,0.02192028892496978
2024-08-12,1.9233044559007848,-1.9467361348940224,-1.5931102099311554,221.82114887438007,2.2063547848169924,0.019878874714601643
2024-08-13,1.9085251302570325,-1.9368054169689197,-1.5807824601780205,229.90237775456833,2.191546720762075,0.019200506284803336
2024-08-14,1.8913163816716658,-1.9254077845086697,-1.5658505580862416,238.63114017882197,2.172592772093297,0.018520057348483675
2024-08-15,1.9097153362904165,-1.9399070507120293,-1.5990279941193706,248.31634325337788,2.17967130014003,0.017804771297700278
2024-08-16,1.9030602198333555,-1.9369597094909166,-1.5982613332819435,258.7149046760029,2.165425182442497,0.01710744366541815
2024-08-19,1.9004953070630228,-1.9363149454122826,-1.624126982555056,296.6950568821104,2.1451516969691737,0.014958006656839377
2024-08-20,1.891860352268485,-1.9304586025974477,-1.6232478357421405,312.129503365717,2.1324192893041585,0.014234313393765862
2024-08-21,1.888826025736727,-1.9291705058820527,-1.6271486064168044,329.37684689698307,2.12611117966886,0.013504108525334431
2024-08-22,1.9013271073989515,-1.9384873317452995,-1.654524882108914,348.9218605786374,2.1302419053748607,0.012756914229764868
2024-08-23,1.885889335023063,-1.9276383164598472,-1.6470795738283213,370.82688847785266,2.1087831482363484,0.012020595279600584
2024-08-27,1.8947655011339823,-1.9361774317117586,-1.716870497856897,498.7334573898512,2.080463787056915,0.008984996734591274
2024-08-28,1.8955045413387963,-1.9372087274389223,-1.7329373754067983,546.6320545787561,2.0728041286814434,0.008210327964903109
2024-08-29,1.4819612443934251,187.21878728144645,-164.03914595325074,-398.11606689095805,0.11153427349737544,139091.06216606955
2024-08-30,0.10146375359127059,221.54371591539572,-165.82295703063522,5.320929933730724,0.07613203317941011,17.88493947993005
2024-09-02,0.9102837703907327,320.5076389924692,-278.558326419253,3321.553275550956,0.08328026483679211,68991.20438361127
2024-09-03,0.8946195909300894,392.0991320085781,-346.68658016374997,-286.49680211166185,0.07816654251712414,-5954.717018915675
2024-09-04,1.2131359597770226,498.00567924265584,-461.26425349171166,-6164.719349805756,0.08853718381551932,-426035.2321578536
2024-09-05,1.4330428122615912,737.489985406512,-698.3782021577542,-1302.9345288062227,0.07462740749815418,349988.3711734011
2024-09-06,1.307253008134323,32.74123342166159,71.40605094339763,40.96652820436436,0.025202036231489772,0.024586170506376823
2024-09-09,1.3005359962977134,33.40119925640072,73.51033129101903,42.438755490060615,0.024656975515393538,0.024091610620814153
2024-09-10,1.2965140784423808,33.27659265474861,73.31098923117011,42.143660155260484,0.02479965705144285,0.02419970588110009
2024-09-11,1.2881197890591713,35.297319513777495,78.91680731840881,45.32374117617316,0.023079362857811286,0.022832863873255088
2024-09-12,1.2895384064729112,33.883257006449846,74.89463870598357,42.93751305084278,0.024364031309111203,0.02378208228418091
2024-09-13,1.2866409359981008,34.545913391898424,76.64258941735869,43.91609017363951,0.023854673680911802,0.023298562880765757
2024-09-16,1.2802749522005792,36.86493671119954,83.66298982151251,47.394688384168184,0.022100849643783886,0.02156552521961801
2024-09-17,1.2798675741220156,36.606690972367076,82.78740501103574,47.25195535182294,0.022279786896640025,0.021758210621606544
2024-09-18,1.2853306705505931,37.37088435987627,85.10836666009463,48.87584631113865,0.02157621734147951,0.021353010706979432
2024-09-19,1.28863201629232,37.03562061951366,84.64540501676295,48.52494310434525,0.021861536737424477,0.02113748221268224
2024-09-20,1.290350077195289,37.3081426850732,84.77024339434253,48.52357997239407,0.021764596522836584,0.021222203990649197
2024-09-23,1.2891709535707836,36.92175901262713,83.72102947379155,47.53779512389795,0.022103664518234638,0.021624912618670653
2024-09-24,1.2878182988151157,37.0472944552343,84.25223877059217,47.63005522580413,0.022026053759578963,0.021545186701650072
2024-09-25,1.2929029525171587,37.3452878599745,85.29958651227253,48.75672128720958,0.021708392558061014,0.021217417883735656
2024-09-26,1.2952390470654063,38.287524816950494,88.01040258671394,50.164006351834765,0.021081758341251224,0.020633924559316067
2024-09-27,1.2933366881517248,39.426730075528575,91.24975055845734,52.35330573345154,0.020363090774126465,0.019877314832129376
2024-09-30,1.2910007216130253,39.554924795173186,91.59990828038646,52.64561429685644,0.020316331783544066,0.019890972646544516
2024-10-01,1.281870923541233,39.54237087582479,91.59902951489053,52.385325733560606,0.0204027654922828,0.019952016422772226
2024-10-02,1.2918455398166289,60.15288242791777,145.22234297685253,1.3128586390112935,0.018098983075446863,-0.0003290911181199896
2024-10-03,1.289507804280456,41.30965298530536,97.06289497877773,55.10324863381827,0.019365613984013146,0.01890810125938678
2024-10-04,1.298388727030246,41.022991556656706,96.08601534378377,55.521310195567054,0.019390031525755205,0.019098973558286634
2024-10-07,1.3027379627935007,42.44102017240897,100.3954209691785,57.40404710417875,0.018674864850315345,0.018439956788749125
2024-10-08,1.302099980585489,43.064944966866804,102.20887710723734,58.90049856702103,0.018435870728888807,0.017850759350692472
2024-10-09,1.3008622338849356,43.03825873192283,102.55565430926285,58.47792527384403,0.018418766600931447,0.017989616578406826
2024-10-10,1.3057715928936142,41.62860978702261,98.47797100519784,56.713217212529756,0.01908937896617707,0.01868249389018979
2024-10-11,1.3040498102055704,42.137915052255686,99.42044129494202,57.17580395916026,0.018934179165560255,0.018510307782026534
2024-10-14,1.3062520005143161,45.25931813874117,109.17558234952759,62.6194970252674,0.017424702761769842,0.0168828886902983
2024-10-15,1.2955388909604064,44.737979139417426,107.34071734333831,60.92641572927474,0.01774745807932582,0.01738750156026544
2024-10-16,1.2848644110789345,44.222060977792225,105.46204349845159,60.81432247031667,0.018016023857826254,0.01762227079928893
2024-10-17,1.28950911372,46.48449229514694,112.32511463001353,64.00572810719504,0.017031276809129036,0.016637568071972374
2024-10-18,1.2864976302671203,45.91791605451864,111.22698574340836,63.10549679822296,0.01723947781284506,0.016893134134360336
2024-10-21,1.2952473357282193,47.12774005223685,113.68946107000416,64.73262797018987,0.01686944912708555,0.01652158623982334
2024-10-22,1.2996444263704674,48.8491309064926,119.73147106565779,68.40461319091423,0.016110112605522142,0.015617791194418432
2024-10-23,1.3034973517845398,48.38177210735608,118.39795790250066,66.5609830988023,0.016314653645960638,0.015992875198276982
2024-10-24,1.300799077650551,49.938750013247564,122.62962437728342,70.48367257596718,0.0156941535844381,0.015351227163553463
2024-10-25,1.2963094372845714,49.56903689702717,122.05337786841834,70.20469290133512,0.015803186405603218,0.01544148065938379
2024-10-28,1.2960467089374343,51.85286460638422,128.67557369932746,74.06366470725155,0.015007568058512073,0.01482649908489977
2024-10-29,1.297946917660999,50.0625816653849,122.90227024002081,70.88331837006001,0.015718595609990327,0.015397597897685252
2024-10-30,1.3013389148405419,52.98129240771107,132.12749864665452,75.80797504021105,0.014703488762779915,0.014381953590475878
2024-10-31,1.3055743507080548,51.411213546992535,126.33668560323989,70.79241119612527,0.015435295125684015,0.015120362524771933
2024-11-01,1.307235099380123,53.246473614087506,131.8783764804651,73.43857908186239,0.014844941537812902,0.014553402273351057
2024-11-04,1.302825794110911,55.44394124535182,138.80561519154975,80.28393958142254,0.01404627603217892,0.013735227252759186
2024-11-05,1.3067858367668614,56.65705556801929,142.7214149678476,81.13945239921429,0.013712670058079794,0.013552831954729522
2024-11-06,1.3116165951025789,55.774859803637106,139.17924939616472,79.95905443924825,0.014033439900670195,0.013754774815420843
2024-11-07,1.304073920844084,57.992368979999526,146.1963402377628,80.74488275624094,0.013574200990871477,0.013274061859723284
